time,y
459,0.124597
460,0.124604
461,0.124614
462,0.124618
463,0.124629
464,0.124635
465,0.124645
466,0.124655
467,0.12466
468,0.124664
469,0.124674
470,0.124679
471,0.124683
472,0.124691
473,0.124699
474,0.124703
475,0.124712
476,0.124716
477,0.124722
478,0.124726
479,0.124733
480,0.124736
481,0.124743
482,0.124746
483,0.124748
484,0.124754
485,0.124757
486,0.124762
487,0.124767
488,0.124769
489,0.124774
490,0.124776
491,0.12478
492,0.124781
493,0.124785
494,0.124786
495,0.124789
496,0.124791
497,0.124793
498,0.124794
499,0.124795
500,0.124797
501,0.124798
502,0.124799
503,0.124799
504,0.1248
505,0.124801
506,0.124801
507,0.124801
508,0.124801
509,0.124801
510,0.124801
511,0.124799
512,0.124799
513,0.124797
514,0.124796
515,0.124793
516,0.124792
517,0.12479
518,0.124789
519,0.124786
520,0.124784
521,0.124781
522,0.124777
523,0.124776
524,0.124771
525,0.124769
526,0.124764
527,0.124762
528,0.124757
529,0.124752
530,0.124746
531,0.124744
532,0.124738
533,0.124735
534,0.124732
535,0.124725
536,0.124722
537,0.124715
538,0.124711
539,0.124708
540,0.1247
541,0.124697
542,0.124688
543,0.124684
544,0.124676
545,0.124668
546,0.124664
547,0.124655
548,0.124651
549,0.124642
550,0.124637
551,0.124632
552,0.124623
553,0.124618
554,0.124608
555,0.124603
556,0.124592
557,0.124582
558,0.124571
559,0.124566
560,0.12455
561,0.124544
562,0.124532
563,0.12452
564,0.124514
565,0.124508
566,0.124496
567,0.12449
568,0.124476
569,0.124463
570,0.124457
571,0.124445
572,0.124438
573,0.124424
574,0.124417
575,0.124404
576,0.12439
577,0.124383
578,0.124369
579,0.124362
580,0.124348
581,0.12434
582,0.124326
583,0.124319
584,0.124304
585,0.124297
586,0.124282
587,0.124267
588,0.124259
589,0.124252
590,0.124236
591,0.124221
592,0.124214
593,0.124206
594,0.12419
595,0.124175
596,0.124167
597,0.124159
598,0.124143
599,0.124127
600,0.124111
601,0.124103
602,0.124088
603,0.12408
604,0.124063
605,0.124056
606,0.124045
607,0.12404
608,0.124033
609,0.12403
610,0.124025
611,0.124023
612,0.12402
613,0.124017
614,0.124015
615,0.124014
616,0.124012
617,0.124011
618,0.124009
619,0.124007
620,0.124006
621,0.124004
622,0.124003
623,0.124001
624,0.123999
625,0.123998
626,0.123996
627,0.123995
628,0.123993
629,0.123992
630,0.12399
631,0.123989
632,0.123987
633,0.123986
634,0.123985
635,0.123984
636,0.123982
637,0.12398
638,0.123978
639,0.123976
640,0.123975
641,0.123973
642,0.123971
643,0.12397
644,0.123969
645,0.123967
646,0.123966
647,0.123965
648,0.123963
649,0.123962
650,0.12396
651,0.123959
652,0.123958
653,0.123956
654,0.123954
655,0.123953
656,0.123951
657,0.12395
658,0.123948
659,0.123947
660,0.123945
661,0.123944
662,0.123942
663,0.123941
664,0.123939
665,0.123938
666,0.123936
667,0.123934
668,0.123933
669,0.123931
670,0.12393
671,0.123929
672,0.123928
673,0.123926
674,0.123925
675,0.123923
676,0.123922
677,0.123922
678,0.12392
679,0.123919
680,0.123917
681,0.123917
682,0.123915
683,0.123914
684,0.123913
685,0.123911
686,0.12391
687,0.123909
688,0.123908
689,0.123907
690,0.123906
691,0.123905
692,0.123904
693,0.123903
694,0.123902
695,0.123901
696,0.1239
697,0.123899
698,0.123898
699,0.123897
700,0.123895
701,0.123895
702,0.123893
703,0.123893
704,0.123891
705,0.123891
706,0.123889
707,0.123889
708,0.123887
709,0.123887
710,0.123885
711,0.123884
712,0.123883
713,0.123882
714,0.123881
715,0.12388
716,0.123879
717,0.123879
718,0.123877
719,0.123877
720,0.123875
721,0.123875
722,0.123874
723,0.123873
724,0.123872
725,0.123871
726,0.123869
727,0.123869
728,0.123868
729,0.123866
730,0.123866
731,0.123865
732,0.123864
733,0.123863
734,0.123862
735,0.123861
736,0.12386
737,0.123859
738,0.123859
739,0.123857
740,0.123856
741,0.123855
742,0.123855
743,0.123853
744,0.123852
745,0.123851
746,0.123851
747,0.123849
748,0.123849
749,0.123848
750,0.123847
751,0.123846
752,0.123845
753,0.123844
754,0.123843
755,0.123842
756,0.123841
757,0.12384
758,0.123839
759,0.123838
760,0.123837
761,0.123836
762,0.123835
763,0.123834
764,0.123833
765,0.123832
766,0.123832
767,0.12383
768,0.12383
769,0.123828
770,0.123828
771,0.123826
772,0.123825
773,0.123824
774,0.123823
775,0.123822
776,0.123821
777,0.12382
778,0.123819
779,0.123818
780,0.123817
781,0.123816
782,0.123815
783,0.123814
784,0.123814
785,0.123812
786,0.123812
787,0.12381
788,0.12381
789,0.123809
790,0.123808
791,0.123807
792,0.123806
793,0.123806
794,0.123805
795,0.123804
796,0.123804
797,0.123802
798,0.123802
799,0.123801
800,0.1238
801,0.123799
802,0.123798
803,0.123798
804,0.123796
805,0.123796
806,0.123795
807,0.123794
808,0.123794
809,0.123793
810,0.123792
811,0.123792
812,0.123791
813,0.12379
814,0.12379
815,0.123791
816,0.123791
817,0.123789
818,0.123787
819,0.123785
820,0.123784
821,0.123783
822,0.123783
823,0.123782
824,0.123781
825,0.123781
826,0.12378
827,0.123779
828,0.123778
829,0.123777
830,0.123776
831,0.123775
832,0.123775
833,0.123774
834,0.123773
835,0.123772
836,0.123771
837,0.12377
838,0.12377
839,0.123769
840,0.123768
841,0.123768
842,0.123767
843,0.123766
844,0.123765
845,0.123765
846,0.123763
847,0.123763
848,0.123762
849,0.123761
850,0.12376
851,0.12376
852,0.123758
853,0.123758
854,0.123757
855,0.123756
856,0.123755
857,0.123755
858,0.123753
859,0.123753
860,0.123752
861,0.123751
862,0.12375
863,0.12375
864,0.123749
865,0.123748
866,0.123747
867,0.123746
868,0.123746
869,0.123744
870,0.123744
871,0.123743
872,0.123742
873,0.123741
874,0.123741
875,0.12374
876,0.123739
877,0.123738
878,0.123738
879,0.123737
880,0.123736
881,0.123735
882,0.123734
883,0.123734
884,0.123733
885,0.123732
886,0.123731
887,0.12373
888,0.123729
889,0.123728
890,0.123727
891,0.123726
892,0.123726
893,0.123725
894,0.123724
895,0.123724
896,0.123722
897,0.123722
898,0.123721
899,0.12372
900,0.12372
901,0.123718
902,0.123718
903,0.123717
904,0.123716
905,0.123715
906,0.123714
907,0.123713
908,0.123713
909,0.123712
910,0.123711
911,0.123711
912,0.123709
913,0.123709
914,0.123708
915,0.123707
916,0.123707
917,0.123705
918,0.123705
919,0.123704
920,0.123703
921,0.123702
922,0.123701
923,0.1237
924,0.1237
925,0.123699
926,0.123698
927,0.123697
928,0.123696
929,0.123695
930,0.123694
931,0.123694
932,0.123692
933,0.123692
934,0.123691
935,0.12369
936,0.123689
937,0.123689
938,0.123687
939,0.123687
940,0.123686
941,0.123685
942,0.123684
943,0.123684
944,0.123682
945,0.123682
946,0.123681
947,0.12368
948,0.123679
949,0.123678
950,0.123673
951,0.123668
952,0.123666
953,0.123666
954,0.123665
955,0.123664
956,0.123663
957,0.123663
958,0.123662
959,0.123661
960,0.12366
961,0.123659
962,0.123659
963,0.123658
964,0.123657
965,0.123656
966,0.123655
967,0.123654
968,0.123653
969,0.123653
970,0.123652
971,0.123651
972,0.123651
973,0.12365
974,0.123649
975,0.123648
976,0.123648
977,0.123647
978,0.123646
979,0.123645
980,0.123645
981,0.123644
982,0.123643
983,0.123642
984,0.123641
985,0.12364
986,0.12364
987,0.123639
988,0.123638
989,0.123638
990,0.123637
991,0.123636
992,0.123635
993,0.123634
994,0.123633
995,0.123633
996,0.123632
997,0.123631
998,0.123631
999,0.12363
1000,0.123629
1001,0.123628
1002,0.123627
1003,0.123626
1004,0.123625
1005,0.123624
1006,0.123624
1007,0.123623
1008,0.123622
1009,0.123622
1010,0.123621
1011,0.123619
1012,0.123619
1013,0.123618
1014,0.123617
1015,0.123616
1016,0.123615
1017,0.123615
1018,0.123614
1019,0.123613
1020,0.123613
1021,0.123612
1022,0.123611
1023,0.12361
1024,0.123609
1025,0.123608
1026,0.123608
1027,0.123607
1028,0.123606
1029,0.123606
1030,0.123605
1031,0.123604
1032,0.123603
1033,0.123602
1034,0.123602
1035,0.1236
1036,0.1236
1037,0.123599
1038,0.123599
1039,0.123598
1040,0.123597
1041,0.123596
1042,0.123595
1043,0.123595
1044,0.123594
1045,0.123593
1046,0.123592
1047,0.123592
1048,0.123591
1049,0.12359
1050,0.123589
1051,0.123588
1052,0.123588
1053,0.123587
1054,0.123586
1055,0.123585
1056,0.123584
1057,0.123583
1058,0.123583
1059,0.123582
1060,0.123581
1061,0.12358
1062,0.12358
1063,0.123579
1064,0.123578
1065,0.123577
1066,0.123576
1067,0.123575
1068,0.123574
1069,0.123574
1070,0.123573
1071,0.123572
1072,0.123571
1073,0.123571
1074,0.12357
1075,0.123569
1076,0.123568
1077,0.123567
1078,0.123567
1079,0.123566
1080,0.123565
1081,0.123565
1082,0.123564
1083,0.123563
1084,0.123562
1085,0.123562
1086,0.123561
1087,0.12356
1088,0.12356
1089,0.123559
1090,0.123558
1091,0.123556
1092,0.123556
1093,0.123555
1094,0.123554
1095,0.123554
1096,0.123553
1097,0.123553
1098,0.123552
1099,0.12355
1100,0.12355
1101,0.123549
1102,0.123549
1103,0.123548
1104,0.123547
1105,0.123546
1106,0.123545
1107,0.123544
1108,0.123544
1109,0.123543
1110,0.123542
1111,0.123542
1112,0.123541
1113,0.12354
1114,0.123539
1115,0.123539
1116,0.123368
1117,0.123537
1118,0.123067
1119,0.122865
1120,0.123035
1121,0.123357
1122,0.123539
1123,0.123607
1124,0.123619
1125,0.123616
1126,0.123601
1127,0.123595
1128,0.123587
1129,0.123583
1130,0.123577
1131,0.123574
1132,0.123569
1133,0.123564
1134,0.123562
1135,0.12356
1136,0.123555
1137,0.123552
1138,0.123547
1139,0.123544
1140,0.12354
1141,0.123535
1142,0.123533
1143,0.123528
1144,0.123525
1145,0.12352
1146,0.123518
1147,0.123513
1148,0.12351
1149,0.123508
1150,0.123506
1151,0.123504
1152,0.123502
1153,0.123501
1154,0.1235
1155,0.123499
1156,0.123498
1157,0.123497
1158,0.123496
1159,0.123494
1160,0.123494
1161,0.123492
1162,0.123491
1163,0.12349
1164,0.123489
1165,0.123488
1166,0.123487
1167,0.123486
1168,0.123486
1169,0.123485
1170,0.123484
1171,0.123483
1172,0.123482
1173,0.123482
1174,0.123481
1175,0.12348
1176,0.12348
1177,0.123479
1178,0.123478
1179,0.123477
1180,0.123477
1181,0.123476
1182,0.123476
1183,0.123475
1184,0.123474
1185,0.123474
1186,0.123473
1187,0.123472
1188,0.123471
1189,0.123471
1190,0.12347
1191,0.123469
1192,0.123468
1193,0.123467
1194,0.123467
1195,0.123466
1196,0.123465
1197,0.123464
1198,0.123464
1199,0.123463
1200,0.123462
1201,0.123461
1202,0.123461
1203,0.12346
1204,0.123459
1205,0.123458
1206,0.123457
1207,0.123456
1208,0.123455
1209,0.123455
1210,0.123454
1211,0.123453
1212,0.123452
1213,0.123452
1214,0.123451
1215,0.12345
1216,0.123449
1217,0.123449
1218,0.123448
1219,0.123447
1220,0.123446
1221,0.123446
1222,0.123444
1223,0.123444
1224,0.123443
1225,0.123442
1226,0.123442
1227,0.123441
1228,0.12344
1229,0.123439
1230,0.123438
1231,0.123438
1232,0.123437
1233,0.123436
1234,0.123435
1235,0.123434
1236,0.123434
1237,0.123433
1238,0.123432
1239,0.123431
1240,0.123431
1241,0.12343
1242,0.123429
1243,0.123429
1244,0.123428
1245,0.123427
1246,0.123427
1247,0.123426
1248,0.123425
1249,0.123425
1250,0.123424
1251,0.123423
1252,0.123423
1253,0.123422
1254,0.123421
1255,0.123421
1256,0.12342
1257,0.123419
1258,0.123419
1259,0.123418
1260,0.123418
1261,0.123417
1262,0.123416
1263,0.123415
1264,0.123415
1265,0.123415
1266,0.123414
1267,0.123414
1268,0.123413
1269,0.123412
1270,0.123412
1271,0.123411
1272,0.123411
1273,0.12341
1274,0.123409
1275,0.123408
1276,0.123408
1277,0.123407
1278,0.123406
1279,0.123406
1280,0.123405
1281,0.123404
1282,0.123404
1283,0.123403
1284,0.123403
1285,0.123402
1286,0.123402
1287,0.123401
1288,0.1234
1289,0.1234
1290,0.123399
1291,0.123398
1292,0.123398
1293,0.123397
1294,0.123397
1295,0.123396
1296,0.123395
1297,0.123395
1298,0.123395
1299,0.123394
1300,0.123393
1301,0.123393
1302,0.123392
1303,0.123392
1304,0.123391
1305,0.12339
1306,0.12339
1307,0.123389
1308,0.123389
1309,0.123388
1310,0.123388
1311,0.123387
1312,0.123386
1313,0.123386
1314,0.123385
1315,0.123385
1316,0.123384
1317,0.123384
1318,0.123383
1319,0.123383
1320,0.123382
1321,0.123382
1322,0.123381
1323,0.12338
1324,0.12338
1325,0.123379
1326,0.123379
1327,0.123378
1328,0.123377
1329,0.123377
1330,0.123376
1331,0.123376
1332,0.123375
1333,0.123375
1334,0.123374
1335,0.123373
1336,0.123373
1337,0.123372
1338,0.123372
1339,0.123371
1340,0.123371
1341,0.12337
1342,0.123369
1343,0.123369
1344,0.123369
1345,0.123368
1346,0.123368
1347,0.123367
1348,0.123367
1349,0.123366
1350,0.123366
1351,0.123365
1352,0.123365
1353,0.123364
1354,0.123363
1355,0.123363
1356,0.123362
1357,0.123362
1358,0.123361
1359,0.123361
1360,0.12336
1361,0.12336
1362,0.123359
1363,0.123359
1364,0.123358
1365,0.123357
1366,0.123357
1367,0.123357
1368,0.123356
1369,0.123355
1370,0.123355
1371,0.123354
1372,0.123354
1373,0.123353
1374,0.123353
1375,0.123352
1376,0.123352
1377,0.123351
1378,0.123351
1379,0.12335
1380,0.12335
1381,0.123349
1382,0.123349
1383,0.123348
1384,0.123348
1385,0.123347
1386,0.123347
1387,0.123346
1388,0.123345
1389,0.123345
1390,0.123344
1391,0.123344
1392,0.123343
1393,0.123343
1394,0.123343
1395,0.123342
1396,0.123341
1397,0.123341
1398,0.123341
1399,0.12334
1400,0.123339
1401,0.123339
1402,0.123338
1403,0.123338
1404,0.123338
1405,0.123337
1406,0.123336
1407,0.123336
1408,0.123335
1409,0.123335
1410,0.123335
1411,0.123334
1412,0.123334
1413,0.123333
1414,0.123333
1415,0.123332
1416,0.123332
1417,0.123331
1418,0.12333
1419,0.12333
1420,0.12333
1421,0.123329
1422,0.123329
1423,0.123328
1424,0.123328
1425,0.123327
1426,0.123326
1427,0.123325
1428,0.123323
1429,0.123321
1430,0.12332
1431,0.123319
1432,0.123318
1433,0.123318
1434,0.123317
1435,0.123316
1436,0.123315
1437,0.123314
1438,0.123314
1439,0.123313
1440,0.123313
1441,0.123312
1442,0.123312
1443,0.123311
1444,0.12331
1445,0.123309
1446,0.123309
1447,0.123308
1448,0.123308
1449,0.123307
1450,0.123306
1451,0.123306
1452,0.123305
1453,0.123305
1454,0.123304
1455,0.123303
1456,0.123303
1457,0.123302
1458,0.123301
1459,0.123301
1460,0.1233
1461,0.1233
1462,0.123299
1463,0.123299
1464,0.123298
1465,0.123298
1466,0.123297
1467,0.123296
1468,0.123296
1469,0.123295
1470,0.123295
1471,0.123294
1472,0.123294
1473,0.123293
1474,0.123292
1475,0.123292
1476,0.123291
1477,0.123291
1478,0.12329
1479,0.12329
1480,0.123289
1481,0.123288
1482,0.123288
1483,0.123287
1484,0.123287
1485,0.123286
1486,0.123285
1487,0.123285
1488,0.123284
1489,0.123284
1490,0.123283
1491,0.123283
1492,0.123282
1493,0.123282
1494,0.123281
1495,0.123281
1496,0.12328
1497,0.123279
1498,0.123279
1499,0.123278
1500,0.123278
1501,0.123277
1502,0.123277
1503,0.123276
1504,0.123276
1505,0.123275
1506,0.123274
1507,0.123274
1508,0.123273
1509,0.123273
1510,0.123272
1511,0.123272
1512,0.123271
1513,0.12327
1514,0.12327
1515,0.123269
1516,0.123269
1517,0.123268
1518,0.123268
1519,0.123267
1520,0.123267
1521,0.123266
1522,0.123266
1523,0.123265
1524,0.123265
1525,0.123264
1526,0.123264
1527,0.123263
1528,0.123263
1529,0.123262
1530,0.123262
1531,0.123261
1532,0.123261
1533,0.12326
1534,0.12326
1535,0.123259
1536,0.123259
1537,0.123259
1538,0.123258
1539,0.123258
1540,0.123257
1541,0.123257
1542,0.123257
1543,0.123257
1544,0.123256
1545,0.123256
1546,0.123256
1547,0.123255
1548,0.123255
1549,0.123255
1550,0.123254
1551,0.123254
1552,0.123253
1553,0.123253
1554,0.123253
1555,0.123252
1556,0.123252
1557,0.123252
1558,0.123251
1559,0.123251
1560,0.123251
1561,0.12325
1562,0.12325
1563,0.12325
1564,0.123249
1565,0.123249
1566,0.123249
1567,0.123248
1568,0.123248
1569,0.123248
1570,0.123247
1571,0.123247
1572,0.123246
1573,0.123246
1574,0.123246
1575,0.123245
1576,0.123245
1577,0.123244
1578,0.123244
1579,0.123244
1580,0.123243
1581,0.123243
1582,0.123243
1583,0.123242
1584,0.123242
1585,0.123241
1586,0.123241
1587,0.123241
1588,0.12324
1589,0.12324
1590,0.12324
1591,0.123239
1592,0.123239
1593,0.123238
1594,0.123238
1595,0.123237
1596,0.123237
1597,0.123237
1598,0.123237
1599,0.123236
1600,0.123236
1601,0.123235
1602,0.123235
1603,0.123235
1604,0.123235
1605,0.123234
1606,0.123234
1607,0.123233
1608,0.123233
1609,0.123233
1610,0.123232
1611,0.123232
1612,0.123232
1613,0.123231
1614,0.123231
1615,0.123231
1616,0.12323
1617,0.12323
1618,0.12323
1619,0.123229
1620,0.123229
1621,0.123228
1622,0.123228
1623,0.123228
1624,0.123227
1625,0.123227
1626,0.123227
1627,0.123227
1628,0.123226
1629,0.123226
1630,0.123225
1631,0.123225
1632,0.123225
1633,0.123224
1634,0.123224
1635,0.123224
1636,0.123223
1637,0.123223
1638,0.123223
1639,0.123222
1640,0.123222
1641,0.123222
1642,0.123221
1643,0.123221
1644,0.123221
1645,0.12322
1646,0.12322
1647,0.12322
1648,0.123219
1649,0.123219
1650,0.123219
1651,0.123219
1652,0.123218
1653,0.123218
1654,0.123218
1655,0.123217
1656,0.123217
1657,0.123217
1658,0.123216
1659,0.123216
1660,0.123216
1661,0.123215
1662,0.123215
1663,0.123215
1664,0.123214
1665,0.123214
1666,0.123214
1667,0.123311
1668,0.123295
1669,0.123261
1670,0.123248
1671,0.123232
1672,0.123213
1673,0.123207
1674,0.123202
1675,0.123201
1676,0.1232
1677,0.123199
1678,0.123199
1679,0.123198
1680,0.123198
1681,0.123198
1682,0.123198
1683,0.123198
1684,0.123197
1685,0.123198
1686,0.123197
1687,0.123197
1688,0.123197
1689,0.123197
1690,0.123197
1691,0.123197
1692,0.123197
1693,0.123197
1694,0.123197
1695,0.123197
1696,0.123197
1697,0.123197
1698,0.123197
1699,0.123197
1700,0.123197
1701,0.123197
1702,0.123197
1703,0.123197
1704,0.123196
1705,0.123196
1706,0.123196
1707,0.123196
1708,0.123196
1709,0.123196
1710,0.123196
1711,0.123196
1712,0.123196
1713,0.123195
1714,0.123195
1715,0.123195
1716,0.123195
1717,0.123195
1718,0.123195
1719,0.123194
1720,0.123194
1721,0.123194
1722,0.123194
1723,0.123193
1724,0.123193
1725,0.123193
1726,0.123193
1727,0.123193
1728,0.123192
1729,0.123192
1730,0.123192
1731,0.123192
1732,0.123191
1733,0.123191
1734,0.123191
1735,0.123191
1736,0.12319
1737,0.12319
1738,0.12319
1739,0.12319
1740,0.123189
1741,0.123189
1742,0.123189
1743,0.123188
1744,0.123188
1745,0.123188
1746,0.123188
1747,0.123188
1748,0.123187
1749,0.123187
1750,0.123187
1751,0.123186
1752,0.123186
1753,0.123186
1754,0.123185
1755,0.123185
1756,0.123185
1757,0.123185
1758,0.123185
1759,0.123184
1760,0.123184
1761,0.123184
1762,0.123183
1763,0.123183
1764,0.123183
1765,0.123182
1766,0.123182
1767,0.123182
1768,0.123182
1769,0.123181
1770,0.123181
1771,0.123181
1772,0.123181
1773,0.123181
1774,0.123002
1775,0.123008
1776,0.123013
1777,0.123019
1778,0.123031
1779,0.123069
1780,0.123084
1781,0.123095
1782,0.123099
1783,0.123104
1784,0.123109
1785,0.123111
1786,0.123114
1787,0.123118
1788,0.123121
1789,0.123125
1790,0.123127
1791,0.123131
1792,0.123133
1793,0.123137
1794,0.123138
1795,0.123142
1796,0.123145
1797,0.123146
1798,0.123148
1799,0.12315
1800,0.12315
1801,0.123153
1802,0.123155
1803,0.123156
1804,0.123157
1805,0.123158
1806,0.123159
1807,0.12316
1808,0.123161
1809,0.123161
1810,0.123162
1811,0.123163
1812,0.123163
1813,0.123164
1814,0.123164
1815,0.123164
1816,0.123164
1817,0.123165
1818,0.123165
1819,0.123165
1820,0.123165
1821,0.123165
1822,0.123165
1823,0.123165
1824,0.123165
1825,0.123165
1826,0.123165
1827,0.123165
1828,0.123165
1829,0.123165
1830,0.123165
1831,0.123165
1832,0.123165
1833,0.123164
1834,0.123164
1835,0.123164
1836,0.123164
1837,0.123164
1838,0.123163
1839,0.123163
1840,0.123163
1841,0.123163
1842,0.123163
1843,0.123162
1844,0.123162
1845,0.123162
1846,0.123162
1847,0.123161
1848,0.123161
1849,0.123161
1850,0.123161
1851,0.12316
1852,0.12316
1853,0.12316
1854,0.12316
1855,0.12316
1856,0.123159
1857,0.123159
1858,0.123159
1859,0.123159
1860,0.123158
1861,0.123158
1862,0.123158
1863,0.123158
1864,0.123157
1865,0.123157
1866,0.123157
1867,0.123157
1868,0.123157
1869,0.123156
1870,0.123156
1871,0.123156
1872,0.123156
1873,0.123156
