time,y
310,0.00299968
311,0.00300484
312,0.00300998
313,0.00302022
314,0.00302531
315,0.00303543
316,0.00304047
317,0.00305049
318,0.00305547
319,0.00306538
320,0.00307521
321,0.00308497
322,0.00308982
323,0.00309947
324,0.00310904
325,0.00311379
326,0.00311853
327,0.00312794
328,0.00313261
329,0.0031419
330,0.0031511
331,0.00315567
332,0.00316475
333,0.00317374
334,0.0031782
335,0.00318265
336,0.00319146
337,0.00319584
338,0.00320453
339,0.00320884
340,0.0032174
341,0.00322164
342,0.00323007
343,0.00323425
344,0.00324254
345,0.00324665
346,0.00325073
347,0.0032548
348,0.00326285
349,0.00326684
350,0.00327476
351,0.00327868
352,0.00328645
353,0.0032903
354,0.00329413
355,0.00329793
356,0.00330545
357,0.00330918
358,0.00331655
359,0.00332384
360,0.00332744
361,0.00333459
362,0.00333812
363,0.00334512
364,0.00334859
365,0.00335202
366,0.00335883
367,0.00336554
368,0.00337215
369,0.00337868
370,0.00338511
371,0.00338829
372,0.00339145
373,0.00339458
374,0.00339769
375,0.00340384
376,0.00340688
377,0.0034099
378,0.00341589
379,0.0034218
380,0.00342472
381,0.00342763
382,0.00342493
383,0.00342145
384,0.00342098
385,0.00342255
386,0.00342419
387,0.00342609
388,0.0034301
389,0.00343215
390,0.00343625
391,0.0034403
392,0.00344229
393,0.00344624
394,0.00344819
395,0.00345012
396,0.00344647
397,0.0034412
398,0.00343947
399,0.00343994
400,0.00344085
401,0.00344318
402,0.00344585
403,0.00344722
404,0.00344861
405,0.00345137
406,0.00345273
407,0.00345547
408,0.00345826
409,0.00345969
410,0.00346113
411,0.00346405
412,0.00346704
413,0.00346856
414,0.00347162
415,0.00347318
416,0.0034763
417,0.00347947
418,0.00348267
419,0.00348428
420,0.0034859
421,0.00348753
422,0.00349081
423,0.00349246
424,0.00349578
425,0.00349745
426,0.00350081
427,0.0035025
428,0.00350589
429,0.00350759
430,0.0035093
431,0.00351272
432,0.00351444
433,0.00351789
434,0.00352134
435,0.00352307
436,0.00352655
437,0.00352828
438,0.00353002
439,0.00353349
440,0.00353523
441,0.00353697
442,0.00354046
443,0.00354394
444,0.00354568
445,0.00354916
446,0.0035509
447,0.00355438
448,0.00355612
449,0.00355786
450,0.00355959
451,0.00356306
452,0.00356479
453,0.00356652
454,0.00356997
455,0.00357342
456,0.00357513
457,0.00357685
458,0.00357857
459,0.00358198
460,0.00358368
461,0.00358538
462,0.00358707
463,0.00359044
464,0.00359211
465,0.00359379
466,0.00359711
467,0.00359876
468,0.00360204
469,0.00360367
470,0.00360691
471,0.00360852
472,0.00361013
473,0.00361331
474,0.00361489
475,0.00361803
476,0.00361959
477,0.00362269
478,0.00362422
479,0.00362575
480,0.00362878
481,0.00363028
482,0.00363327
483,0.00363475
484,0.00363768
485,0.00363913
486,0.00364202
487,0.00364345
488,0.00364487
489,0.00364769
490,0.00364908
491,0.00365185
492,0.00365322
493,0.00365593
494,0.00365728
495,0.00365994
496,0.00366127
497,0.00366388
498,0.00366518
499,0.00366774
500,0.00366901
501,0.00367153
502,0.00367277
503,0.00367401
504,0.00367646
505,0.00367767
506,0.00368007
507,0.00368125
508,0.0036836
509,0.00368476
510,0.00368706
511,0.0036882
512,0.00369045
513,0.00369156
514,0.00369266
515,0.00369485
516,0.00369593
517,0.00369807
518,0.00369912
519,0.00370017
520,0.00370224
521,0.00370326
522,0.00370529
523,0.00370629
524,0.00370826
525,0.00370924
526,0.00371117
527,0.00371212
528,0.00371306
529,0.00371493
530,0.00371585
531,0.00371767
532,0.00371857
533,0.00372034
534,0.00372122
535,0.00372295
536,0.0037238
537,0.00372464
538,0.00372631
539,0.00372713
540,0.00372875
541,0.00372955
542,0.00373035
543,0.00373191
544,0.00373268
545,0.0037342
546,0.00373494
547,0.00373642
548,0.00373714
549,0.00373857
550,0.00373928
551,0.00374067
552,0.00374135
553,0.00374202
554,0.00374335
555,0.00374401
556,0.00374465
557,0.00374592
558,0.00374717
559,0.00374778
560,0.00374838
561,0.00374957
562,0.00375015
563,0.0037513
564,0.00375186
565,0.00375242
566,0.00375351
567,0.00375405
568,0.0037551
569,0.00375561
570,0.00375662
571,0.00375712
572,0.00375809
573,0.00375856
574,0.00375903
575,0.00375994
576,0.00376039
577,0.00376127
578,0.0037617
579,0.00376253
580,0.00376294
581,0.00376374
582,0.00376413
583,0.00376489
584,0.00376526
585,0.00377025
586,0.00377404
587,0.00377715
588,0.00378115
589,0.00378204
590,0.00378248
591,0.00378275
592,0.0037827
593,0.0037825
594,0.00378224
595,0.0037821
596,0.00378181
597,0.00378167
598,0.00378153
599,0.00378124
600,0.00378109
601,0.00378094
602,0.00378063
603,0.00378046
604,0.00378012
605,0.00377993
606,0.00377956
607,0.00377936
608,0.00377915
609,0.00377872
610,0.0037785
611,0.00377827
612,0.00377778
613,0.00377753
614,0.003777
615,0.00377644
616,0.00377614
617,0.00377553
618,0.00377488
619,0.00377454
620,0.0037742
621,0.00377386
622,0.00377351
623,0.00377274
624,0.00377188
625,0.00377143
626,0.00377051
627,0.00377003
628,0.00376956
629,0.00376858
630,0.00376807
631,0.00376703
632,0.0037665
633,0.00376595
634,0.00376484
635,0.00376426
636,0.00376308
637,0.00376248
638,0.00376124
639,0.0037606
640,0.00375996
641,0.00375864
642,0.00375797
643,0.00375659
644,0.00375588
645,0.00375444
646,0.0037537
647,0.0037522
648,0.00375065
649,0.00374986
650,0.00374826
651,0.00374744
652,0.00374577
653,0.00374493
654,0.0037432
655,0.00374232
656,0.00374054
657,0.00373963
658,0.00373779
659,0.00373685
660,0.00373495
661,0.00373399
662,0.00373301
663,0.00373103
664,0.00373003
665,0.00372799
666,0.00372696
667,0.00372591
668,0.0037238
669,0.00372272
670,0.00372055
671,0.00371944
672,0.00371721
673,0.00371607
674,0.00371378
675,0.00371262
676,0.00371027
677,0.00370907
678,0.00370787
679,0.00370544
680,0.00370421
681,0.00370172
682,0.00370046
683,0.00369791
684,0.00369662
685,0.00369402
686,0.0036927
687,0.00369137
688,0.0036887
689,0.00368598
690,0.00368323
691,0.00368184
692,0.00367903
693,0.00367762
694,0.00367477
695,0.00367333
696,0.00367188
697,0.00366896
698,0.00366601
699,0.00366452
700,0.00366303
701,0.00366001
702,0.00365849
703,0.00365696
704,0.00365388
705,0.00365233
706,0.0036492
707,0.00364762
708,0.00364445
709,0.00364286
710,0.00364125
711,0.00363804
712,0.00363642
713,0.00363317
714,0.00363153
715,0.00362989
716,0.0036266
717,0.00362495
718,0.00362163
719,0.00361996
720,0.00361662
721,0.00361494
722,0.00361157
723,0.00360988
724,0.00360818
725,0.00348937
726,0.00343012
727,0.00344353
728,0.00347193
729,0.00346333
730,0.00341599
731,0.00339724
732,0.00338222
733,0.00336569
734,0.00335597
735,0.00335238
736,0.00334557
737,0.00334216
738,0.00333877
739,0.00333544
740,0.00333218
741,0.00332594
742,0.00332296
743,0.00331728
744,0.00331456
745,0.00331192
746,0.00330684
747,0.00330439
748,0.00329968
749,0.00329741
750,0.003293
751,0.00329086
752,0.00328671
753,0.00328468
754,0.00328074
755,0.00327882
756,0.00327506
757,0.00327322
758,0.0032714
759,0.00326783
760,0.00326607
761,0.00326261
762,0.00326091
763,0.00325754
764,0.00325422
765,0.00325095
766,0.00324932
767,0.0032461
768,0.0032445
769,0.00324133
770,0.00323974
771,0.00323659
772,0.00323503
773,0.00323346
774,0.00323034
775,0.00322723
776,0.00322567
777,0.00322412
778,0.00322102
779,0.00321947
780,0.00321637
781,0.00321482
782,0.00321328
783,0.00321018
784,0.00320863
785,0.00320552
786,0.00320397
787,0.00320086
788,0.0031993
789,0.00319618
790,0.00319462
791,0.00319149
792,0.00318992
793,0.00318835
794,0.00318521
795,0.00318363
796,0.00318048
797,0.0031789
798,0.00317731
799,0.00317414
800,0.00317255
801,0.00316937
802,0.00316777
803,0.00316457
804,0.00316297
805,0.00316137
806,0.00315815
807,0.00315654
808,0.00315331
809,0.0031517
810,0.00315008
811,0.00314683
812,0.00314521
813,0.00314195
814,0.00313868
815,0.00313705
816,0.00313541
817,0.00313213
818,0.00313049
819,0.00312884
820,0.00312555
821,0.0031239
822,0.0031206
823,0.00311895
824,0.00311564
825,0.00311399
826,0.00311068
827,0.00310903
828,0.00310571
829,0.00310406
830,0.0031024
831,0.00309909
832,0.00309743
833,0.00309412
834,0.00309246
835,0.00308915
836,0.0030875
837,0.00308419
838,0.00308253
839,0.00307922
840,0.00307757
841,0.00307592
842,0.00307261
843,0.00307096
844,0.00306766
845,0.00306601
846,0.00306436
847,0.00306106
848,0.00305941
849,0.00305611
850,0.00305446
851,0.00305281
852,0.00304952
853,0.00304787
854,0.00304458
855,0.00304294
856,0.00304129
857,0.00303801
858,0.00303473
859,0.00303145
860,0.00302981
861,0.00302818
862,0.00302491
863,0.00302328
864,0.00302002
865,0.00301839
866,0.00301513
867,0.0030135
868,0.00301025
869,0.00300863
870,0.00300538
871,0.00300376
872,0.00300051
873,0.00299889
874,0.00299727
875,0.00299403
876,0.00299241
877,0.00298917
878,0.00298755
879,0.00298593
880,0.00298269
881,0.00298108
882,0.00297946
883,0.00297622
884,0.0029746
885,0.00297137
886,0.00296813
887,0.00296651
888,0.00296489
889,0.00294949
890,0.00294336
891,0.00293449
892,0.00293155
893,0.00292757
894,0.00292604
895,0.00292469
896,0.0029222
897,0.0029198
898,0.00291861
899,0.00291621
900,0.00291499
901,0.00291254
902,0.00291129
903,0.00290877
904,0.0029075
905,0.00290492
906,0.00290361
907,0.00290096
908,0.00289961
909,0.00289689
910,0.00289552
911,0.00289274
912,0.00289133
913,0.00288849
914,0.00288706
915,0.00288562
916,0.00288272
917,0.00287978
918,0.0028783
919,0.00287532
920,0.00287382
921,0.00287232
922,0.00286929
923,0.00286777
924,0.00286471
925,0.00286317
926,0.00286162
927,0.00285852
928,0.00285697
929,0.00285384
930,0.0028507
931,0.00284913
932,0.00284596
933,0.00284438
934,0.00284279
935,0.0028396
936,0.00283801
937,0.00283481
938,0.0028332
939,0.00282999
940,0.00282676
941,0.00282515
942,0.00282191
943,0.00281867
944,0.00281705
945,0.0028138
946,0.00281218
947,0.00281055
948,0.00280892
949,0.00280566
950,0.0028024
951,0.00280076
952,0.00279913
953,0.00279586
954,0.00279422
955,0.00279258
956,0.0027893
957,0.00278766
958,0.00278438
959,0.00278274
960,0.00277945
961,0.0027778
962,0.00277451
963,0.00277287
964,0.00277122
965,0.00276793
966,0.00276628
967,0.00276463
968,0.00276134
969,0.00275804
970,0.00275639
971,0.00275309
972,0.00275144
973,0.00274979
974,0.00274649
975,0.00274484
976,0.00274153
977,0.00273988
978,0.00273823
979,0.00273492
980,0.00273327
981,0.00272996
982,0.00272831
983,0.002725
984,0.00272335
985,0.0027217
986,0.00271839
987,0.00271673
988,0.00271342
989,0.00271177
990,0.00271011
991,0.0027068
992,0.00270515
993,0.00270183
994,0.00270018
995,0.00269687
996,0.00269521
997,0.0026919
998,0.00269024
999,0.00268693
1000,0.00268527
1001,0.00268361
1002,0.0026803
1003,0.00267864
1004,0.00267699
1005,0.00267367
1006,0.00267201
1007,0.0026687
1008,0.00266704
1009,0.00266372
1010,0.00266206
1011,0.00265875
1012,0.00265709
1013,0.00265543
1014,0.00265211
1015,0.00265046
1016,0.00264714
1017,0.00264548
1018,0.00264216
1019,0.0026405
1020,0.00263718
1021,0.00263552
1022,0.00263221
1023,0.00263055
1024,0.00262889
1025,0.00262557
1026,0.00262391
1027,0.00262059
1028,0.00261893
1029,0.00261727
1030,0.00261396
1031,0.0026123
1032,0.00260898
1033,0.00260732
1034,0.002604
1035,0.00260234
1036,0.00259902
1037,0.00259736
1038,0.0025957
1039,0.00259238
1040,0.00259073
1041,0.00258741
1042,0.00258575
1043,0.00258243
1044,0.00258077
1045,0.00257745
1046,0.00257579
1047,0.00257248
1048,0.00257082
1049,0.0025675
1050,0.00256584
1051,0.00256252
1052,0.00256086
1053,0.00255921
1054,0.00255755
1055,0.00255423
1056,0.00255257
1057,0.00254926
1058,0.00254594
1059,0.00254428
1060,0.00254097
1061,0.00253931
1062,0.00253765
1063,0.00253434
1064,0.00253268
1065,0.00253102
1066,0.00252771
1067,0.00252605
1068,0.00252274
1069,0.00252108
1070,0.00251777
1071,0.00251611
1072,0.0025128
1073,0.00251114
1074,0.00250783
1075,0.00250617
1076,0.00250452
1077,0.0025012
1078,0.00249789
1079,0.00249624
1080,0.00249293
1081,0.00249127
1082,0.00248796
1083,0.00248465
1084,0.00248299
1085,0.00248134
1086,0.00247803
1087,0.00247638
1088,0.00247307
1089,0.00246976
1090,0.00246645
1091,0.00246314
1092,0.00246149
1093,0.00245818
1094,0.00245653
1095,0.00245488
1096,0.00245157
1097,0.00244992
1098,0.00244662
1099,0.00244331
1100,0.00244166
1101,0.00243836
1102,0.00243506
1103,0.00243176
1104,0.00243011
1105,0.00242846
1106,0.00242516
1107,0.00242351
1108,0.00242186
1109,0.00241856
1110,0.00241691
1111,0.00241527
1112,0.00241197
1113,0.00241033
1114,0.00240868
1115,0.00240539
1116,0.00240374
1117,0.00240209
1118,0.0023988
1119,0.00239716
1120,0.00239551
1121,0.00239223
1122,0.00239058
1123,0.00238894
1124,0.00238565
1125,0.00238401
1126,0.00238237
1127,0.00237908
1128,0.00237744
1129,0.00237415
1130,0.00237087
1131,0.00236923
1132,0.00236595
1133,0.00236431
1134,0.00236267
1135,0.00235939
1136,0.00235775
1137,0.00235447
1138,0.00235283
1139,0.00234955
1140,0.00234628
1141,0.00234464
1142,0.002343
1143,0.00233973
1144,0.00233809
1145,0.00233646
1146,0.00233319
1147,0.00233155
1148,0.00232828
1149,0.00232665
1150,0.00232338
1151,0.00232175
1152,0.00231848
1153,0.00231685
1154,0.00231358
1155,0.00231195
1156,0.00230869
1157,0.00230706
1158,0.00230543
1159,0.00230217
1160,0.00230054
1161,0.00229728
1162,0.00229565
1163,0.00229239
1164,0.00229077
1165,0.00228914
1166,0.00228589
1167,0.00228263
1168,0.00228101
1169,0.00227938
1170,0.00227613
1171,0.00227451
1172,0.00227126
1173,0.00226964
1174,0.00226639
1175,0.00226315
1176,0.00226153
1177,0.0022599
1178,0.00225666
1179,0.00225504
1180,0.0022518
1181,0.00225018
1182,0.00224694
1183,0.00224532
1184,0.00224209
1185,0.00224047
1186,0.00223724
1187,0.00223562
1188,0.002234
1189,0.00223077
1190,0.00222916
1191,0.00222754
1192,0.00222431
1193,0.00222109
1194,0.00221948
1195,0.00221625
1196,0.00221464
1197,0.00221303
1198,0.00220981
1199,0.0022082
1200,0.00220498
1201,0.00220337
1202,0.00220015
1203,0.00219854
1204,0.00219694
1205,0.00219372
1206,0.00219212
1207,0.00219051
1208,0.0021873
1209,0.00218569
1210,0.00218249
1211,0.00218088
1212,0.00217768
1213,0.00217607
1214,0.00217287
1215,0.00217127
1216,0.00216807
1217,0.00216647
1218,0.00216327
1219,0.00216007
1220,0.00215847
1221,0.00215528
1222,0.00215368
1223,0.00215208
1224,0.00214889
1225,0.0021457
1226,0.00214251
1227,0.00214092
1228,0.00213773
1229,0.00213454
1230,0.00213295
1231,0.00212977
1232,0.00212818
1233,0.00212659
1234,0.00212341
1235,0.00212182
1236,0.00211864
1237,0.00211706
1238,0.00211389
1239,0.0021123
1240,0.00211072
1241,0.00210755
1242,0.00210438
1243,0.0021028
1244,0.00209963
1245,0.00209805
1246,0.00209489
1247,0.00209331
1248,0.00209173
1249,0.00208857
1250,0.002087
1251,0.00208542
1252,0.00208226
1253,0.00207911
1254,0.00207753
1255,0.00207437
1256,0.0020728
1257,0.00206964
1258,0.00206807
1259,0.00206649
1260,0.00206333
1261,0.00206176
1262,0.00206018
1263,0.00205702
1264,0.00205387
1265,0.00205229
1266,0.00204913
1267,0.00204756
1268,0.00204598
1269,0.00204282
1270,0.00204124
1271,0.00203808
1272,0.0020365
1273,0.00203334
1274,0.00203176
1275,0.0020286
1276,0.00202702
1277,0.00202544
1278,0.00202228
1279,0.0020207
1280,0.00201753
1281,0.00201595
1282,0.00201279
1283,0.0020112
1284,0.00200804
1285,0.00200645
1286,0.00200328
1287,0.0020017
1288,0.00199853
1289,0.00199695
1290,0.00199536
1291,0.00199377
1292,0.0019906
1293,0.00198902
1294,0.00198743
1295,0.00198426
1296,0.00198267
1297,0.00198108
1298,0.00197791
1299,0.00197474
1300,0.00197156
1301,0.00196997
1302,0.00196838
1303,0.0019652
1304,0.00196362
1305,0.00196203
1306,0.00196044
1307,0.00195727
1308,0.00195569
1309,0.00195252
1310,0.00194935
1311,0.00194619
1312,0.00194461
1313,0.00194303
1314,0.00194145
1315,0.00193987
1316,0.0019383
1317,0.00193515
1318,0.00193357
1319,0.00193043
1320,0.00192885
1321,0.00192728
1322,0.00192415
1323,0.00192258
1324,0.00191945
1325,0.00191788
1326,0.00191476
1327,0.00191319
1328,0.00191007
1329,0.00190852
1330,0.0019054
1331,0.00190385
1332,0.00190074
1333,0.00189919
1334,0.00189764
1335,0.00189454
1336,0.001893
1337,0.00188991
1338,0.00188837
1339,0.00188528
1340,0.00188374
1341,0.00188067
1342,0.00187913
1343,0.0018776
1344,0.00187453
1345,0.001873
1346,0.00186994
1347,0.00186842
1348,0.00186537
1349,0.00186385
1350,0.00186081
1351,0.00185929
1352,0.00185625
1353,0.00185474
1354,0.00185323
1355,0.0018502
1356,0.00184869
1357,0.00184719
1358,0.00184417
1359,0.00184267
1360,0.00183967
1361,0.00183817
1362,0.00183517
1363,0.00183367
1364,0.00183069
1365,0.00182919
1366,0.0018277
1367,0.00182473
1368,0.00182324
1369,0.00182027
1370,0.00181879
1371,0.00181583
1372,0.00181435
1373,0.00181288
1374,0.00180993
1375,0.00180845
1376,0.00180551
1377,0.00180404
1378,0.00180111
1379,0.00179964
1380,0.00179672
1381,0.00179526
1382,0.0017938
1383,0.00179088
1384,0.00178943
1385,0.00178652
1386,0.00178507
1387,0.00178362
1388,0.00178072
1389,0.00177783
1390,0.00177639
1391,0.0017735
1392,0.00177206
1393,0.00176918
1394,0.00176775
1395,0.00176631
1396,0.00176345
1397,0.00176202
1398,0.00176059
1399,0.00175773
1400,0.00175488
1401,0.00175346
1402,0.00175062
1403,0.0017492
1404,0.00174778
1405,0.00174495
1406,0.00174353
1407,0.00174212
1408,0.0017393
1409,0.00173789
1410,0.00173508
1411,0.00173367
1412,0.00173086
1413,0.00172946
1414,0.00172666
1415,0.00172526
1416,0.00172247
1417,0.00172108
1418,0.00171969
1419,0.0017169
1420,0.00171551
1421,0.00171274
1422,0.00171135
1423,0.00170859
1424,0.00170582
1425,0.00170444
1426,0.00170306
1427,0.00170168
1428,0.00169893
1429,0.00169756
1430,0.00169482
1431,0.00169345
1432,0.00169071
1433,0.00168934
1434,0.00168661
1435,0.00168389
1436,0.00168253
1437,0.00168117
1438,0.00167845
1439,0.0016771
1440,0.00167574
1441,0.00167304
1442,0.00167169
1443,0.00166899
1444,0.00166764
1445,0.00166495
1446,0.0016636
1447,0.00166092
1448,0.00165958
1449,0.0016569
1450,0.00165557
1451,0.0016529
1452,0.00165156
1453,0.00165023
1454,0.00164757
1455,0.00164624
1456,0.00164491
1457,0.00164226
1458,0.00163961
1459,0.00163697
1460,0.00163565
1461,0.00163301
1462,0.00163169
1463,0.00163038
1464,0.00162775
1465,0.00162644
1466,0.00162382
1467,0.00162251
1468,0.0016212
1469,0.00161859
1470,0.00161729
1471,0.00161598
1472,0.00161468
1473,0.00161208
1474,0.00161078
1475,0.00160948
1476,0.00160689
1477,0.0016056
1478,0.00160301
1479,0.00160043
1480,0.00159786
1481,0.00159657
1482,0.001594
1483,0.00159143
1484,0.00159015
1485,0.00158759
1486,0.00158631
1487,0.00158503
1488,0.00158248
1489,0.00158121
1490,0.00157866
1491,0.00157739
1492,0.00157486
1493,0.00157359
1494,0.00157106
1495,0.00156979
1496,0.00156853
1497,0.00156601
1498,0.00156475
1499,0.00156349
1500,0.00155972
1501,0.00155847
1502,0.00155596
1503,0.00155471
1504,0.00155346
1505,0.00155096
1506,0.00154971
1507,0.00154722
1508,0.00154598
1509,0.00154473
1510,0.00154225
1511,0.00154101
1512,0.00153977
1513,0.0015373
1514,0.00153606
1515,0.00153359
1516,0.00153236
1517,0.0015299
1518,0.00152867
1519,0.00152622
1520,0.00152499
1521,0.00152254
1522,0.00152132
1523,0.00151888
1524,0.00151766
1525,0.00151644
1526,0.001514
1527,0.00151279
1528,0.00151036
1529,0.00150915
1530,0.00150794
1531,0.00150552
1532,0.00150432
1533,0.00150311
1534,0.0015007
1535,0.0014995
1536,0.0014971
1537,0.0014959
1538,0.00149351
1539,0.00149231
1540,0.00148992
1541,0.00148873
1542,0.00148635
1543,0.00148397
1544,0.00148278
1545,0.0014816
1546,0.00147923
1547,0.00147805
1548,0.00147687
1549,0.00147451
1550,0.00147333
1551,0.00147215
1552,0.0014698
1553,0.00146863
1554,0.00146746
1555,0.00146512
1556,0.00146395
1557,0.00146161
1558,0.00146045
1559,0.00145928
1560,0.00145696
1561,0.0014558
1562,0.00145348
1563,0.00145116
1564,0.00145001
1565,0.00144885
1566,0.0014477
1567,0.00144655
1568,0.00144425
1569,0.00144195
1570,0.0014408
1571,0.00143851
1572,0.00143737
1573,0.00143623
1574,0.00143394
1575,0.00143167
1576,0.00142939
1577,0.00142826
1578,0.00142712
1579,0.00142486
1580,0.00142373
1581,0.0014226
1582,0.00142034
1583,0.00141922
1584,0.00141809
1585,0.00141584
1586,0.00141472
1587,0.00141248
1588,0.00141024
1589,0.00140913
1590,0.00140801
1591,0.00140578
1592,0.00140467
1593,0.00140245
1594,0.00140134
1595,0.00140023
1596,0.00139802
1597,0.00139691
1598,0.00139471
1599,0.0013936
1600,0.0013914
1601,0.0013903
1602,0.00138811
1603,0.00138701
1604,0.00138483
1605,0.00138373
1606,0.00138264
1607,0.00138155
1608,0.00137938
1609,0.00137829
1610,0.00137612
1611,0.00137503
1612,0.00137287
1613,0.00137179
1614,0.00136963
1615,0.00136855
1616,0.0013664
1617,0.00136532
1618,0.00136425
1619,0.00136211
1620,0.00136104
1621,0.00135997
1622,0.00135783
1623,0.0013557
1624,0.00135463
1625,0.00135251
1626,0.00135145
1627,0.00134933
1628,0.00134827
1629,0.00134721
1630,0.0013451
1631,0.00134405
1632,0.00134299
1633,0.00134089
1634,0.00133984
1635,0.00133774
1636,0.0013367
1637,0.00133565
1638,0.00133356
1639,0.00133252
1640,0.00133044
1641,0.0013294
1642,0.00132732
1643,0.00132628
1644,0.00132421
1645,0.00132318
1646,0.00132111
1647,0.00132008
1648,0.00131905
1649,0.00131699
1650,0.00131597
1651,0.00131392
1652,0.00131187
1653,0.00131085
1654,0.00130982
1655,0.0013088
1656,0.00130677
1657,0.00130473
1658,0.00130372
1659,0.0013027
